check_date,direction,origin,destination,market,airport_group,purpose,weeks_ahead,target_weekday,departure_date,departure_weekday,cabin_class,airline,flight_number,aircraft,departure_airport,departure_time,arrival_airport,arrival_time,duration,price,currency,status,api_error,source
2026-07-21 22:43:05,LOCAL_OUT,HEL,KIX,Finland-Japan,benchmark,AY_direct_watch,4,Wednesday,2026-08-19,水,Economy,フィンエアー,AY 67,Airbus A350,HEL,2026-08-19 17:45,KIX,2026-08-20 12:35,770,399937,JPY,OK,,SerpApi Google Flights API
2026-07-21 22:43:05,LOCAL_OUT,HEL,KIX,Finland-Japan,benchmark,AY_direct_watch,4,Wednesday,2026-08-19,水,Premium Economy,フィンエアー,AY 67,Airbus A350,HEL,2026-08-19 17:45,KIX,2026-08-20 12:35,770,471926,JPY,OK,,SerpApi Google Flights API
2026-07-21 22:43:05,LOCAL_OUT,HEL,KIX,Finland-Japan,benchmark,AY_direct_watch,4,Wednesday,2026-08-19,水,Business,フィンエアー,AY 67,Airbus A350,HEL,2026-08-19 17:45,KIX,2026-08-20 12:35,770,833640,JPY,OK,,SerpApi Google Flights API
2026-07-21 22:43:05,LOCAL_OUT,HEL,KIX,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-08-21,金,Economy,フィンエアー,AY 67,Airbus A350,HEL,2026-08-21 17:45,KIX,2026-08-22 12:35,770,399937,JPY,OK,,SerpApi Google Flights API
2026-07-21 22:43:05,LOCAL_OUT,HEL,KIX,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-08-21,金,Premium Economy,フィンエアー,AY 67,Airbus A350,HEL,2026-08-21 17:45,KIX,2026-08-22 12:35,770,471926,JPY,OK,,SerpApi Google Flights API
2026-07-21 22:43:05,LOCAL_OUT,HEL,KIX,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-08-21,金,Business,フィンエアー,AY 67,Airbus A350,HEL,2026-08-21 17:45,KIX,2026-08-22 12:35,770,833640,JPY,OK,,SerpApi Google Flights API
2026-07-21 22:43:05,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,4,Wednesday,2026-08-19,水,Economy,フィンエアー,AY 61,Airbus A350,HEL,2026-08-19 18:30,HND,2026-08-20 13:50,800,399937,JPY,OK,,SerpApi Google Flights API
2026-07-21 22:43:05,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,4,Wednesday,2026-08-19,水,Premium Economy,フィンエアー,AY 61,Airbus A350,HEL,2026-08-19 18:30,HND,2026-08-20 13:50,800,471926,JPY,OK,,SerpApi Google Flights API
2026-07-21 22:43:05,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,4,Wednesday,2026-08-19,水,Business,フィンエアー,AY 61,Airbus A350,HEL,2026-08-19 18:30,HND,2026-08-20 13:50,800,833641,JPY,OK,,SerpApi Google Flights API
2026-07-21 22:43:05,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-08-21,金,Economy,フィンエアー,AY 61,Airbus A350,HEL,2026-08-21 18:30,HND,2026-08-22 13:50,800,399937,JPY,OK,,SerpApi Google Flights API
2026-07-21 22:43:05,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-08-21,金,Premium Economy,フィンエアー,AY 61,Airbus A350,HEL,2026-08-21 18:30,HND,2026-08-22 13:50,800,471926,JPY,OK,,SerpApi Google Flights API
2026-07-21 22:43:05,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-08-21,金,Business,フィンエアー,AY 61,Airbus A350,HEL,2026-08-21 18:30,HND,2026-08-22 13:50,800,833640,JPY,OK,,SerpApi Google Flights API
2026-07-21 22:43:05,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,4,Wednesday,2026-08-19,水,Economy,フィンエアー,AY 73,Airbus A350,HEL,2026-08-19 17:45,NRT,2026-08-20 13:05,800,399937,JPY,OK,,SerpApi Google Flights API
2026-07-21 22:43:05,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,4,Wednesday,2026-08-19,水,Premium Economy,フィンエアー,AY 73,Airbus A350,HEL,2026-08-19 17:45,NRT,2026-08-20 13:05,800,471926,JPY,OK,,SerpApi Google Flights API
2026-07-21 22:43:05,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,4,Wednesday,2026-08-19,水,Business,フィンエアー,AY 73,Airbus A350,HEL,2026-08-19 17:45,NRT,2026-08-20 13:05,800,833640,JPY,OK,,SerpApi Google Flights API
2026-07-21 22:43:05,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-08-21,金,Economy,フィンエアー,AY 73,Airbus A350,HEL,2026-08-21 17:45,NRT,2026-08-22 13:05,800,399937,JPY,OK,,SerpApi Google Flights API
2026-07-21 22:43:05,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-08-21,金,Premium Economy,フィンエアー,AY 73,Airbus A350,HEL,2026-08-21 17:45,NRT,2026-08-22 13:05,800,471926,JPY,OK,,SerpApi Google Flights API
2026-07-21 22:43:05,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-08-21,金,Business,フィンエアー,AY 73,Airbus A350,HEL,2026-08-21 17:45,NRT,2026-08-22 13:05,800,833640,JPY,OK,,SerpApi Google Flights API
2026-07-21 22:43:05,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,4,Friday,2026-08-21,金,Economy,フィンエアー,AY 79,Airbus A350,HEL,2026-08-21 00:45,NGO,2026-08-21 19:35,770,399937,JPY,OK,,SerpApi Google Flights API
2026-07-21 22:43:05,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,4,Friday,2026-08-21,金,Premium Economy,フィンエアー,AY 79,Airbus A350,HEL,2026-08-21 00:45,NGO,2026-08-21 19:35,770,471926,JPY,OK,,SerpApi Google Flights API
2026-07-21 22:43:05,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,4,Friday,2026-08-21,金,Business,フィンエアー,AY 79,Airbus A350,HEL,2026-08-21 00:45,NGO,2026-08-21 19:35,770,833640,JPY,OK,,SerpApi Google Flights API
2026-07-21 22:43:05,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-08-19,水,Economy,フィンエアー,AY 70,Airbus A350,KIX,2026-08-19 07:30,HEL,2026-08-19 14:35,785,289130,JPY,OK,,SerpApi Google Flights API
2026-07-21 22:43:05,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-08-19,水,Economy,フィンエアー,AY 68,Airbus A350,KIX,2026-08-19 22:15,HEL,2026-08-20 05:20,785,289130,JPY,OK,,SerpApi Google Flights API
2026-07-21 22:43:05,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-08-19,水,Premium Economy,フィンエアー,AY 70,Airbus A350,KIX,2026-08-19 07:30,HEL,2026-08-19 14:35,785,289130,JPY,OK,,SerpApi Google Flights API
2026-07-21 22:43:05,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-08-19,水,Premium Economy,フィンエアー,AY 68,Airbus A350,KIX,2026-08-19 22:15,HEL,2026-08-20 05:20,785,289130,JPY,OK,,SerpApi Google Flights API
2026-07-21 22:43:05,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-08-19,水,Business,フィンエアー,AY 70,Airbus A350,KIX,2026-08-19 07:30,HEL,2026-08-19 14:35,785,521130,JPY,OK,,SerpApi Google Flights API
2026-07-21 22:43:05,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-08-19,水,Business,フィンエアー,AY 68,Airbus A350,KIX,2026-08-19 22:15,HEL,2026-08-20 05:20,785,521130,JPY,OK,,SerpApi Google Flights API
2026-07-21 22:43:05,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-08-21,金,Economy,フィンエアー,AY 70,Airbus A350,KIX,2026-08-21 07:30,HEL,2026-08-21 14:35,785,289130,JPY,OK,,SerpApi Google Flights API
2026-07-21 22:43:05,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-08-21,金,Economy,フィンエアー,AY 68,Airbus A350,KIX,2026-08-21 22:15,HEL,2026-08-22 05:20,785,289130,JPY,OK,,SerpApi Google Flights API
2026-07-21 22:43:05,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-08-21,金,Premium Economy,フィンエアー,AY 70,Airbus A350,KIX,2026-08-21 07:30,HEL,2026-08-21 14:35,785,289130,JPY,OK,,SerpApi Google Flights API
2026-07-21 22:43:05,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-08-21,金,Premium Economy,フィンエアー,AY 68,Airbus A350,KIX,2026-08-21 22:15,HEL,2026-08-22 05:20,785,462130,JPY,OK,,SerpApi Google Flights API
2026-07-21 22:43:05,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-08-21,金,Business,フィンエアー,AY 70,Airbus A350,KIX,2026-08-21 07:30,HEL,2026-08-21 14:35,785,521130,JPY,OK,,SerpApi Google Flights API
2026-07-21 22:43:05,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-08-21,金,Business,フィンエアー,AY 68,Airbus A350,KIX,2026-08-21 22:15,HEL,2026-08-22 05:20,785,521130,JPY,OK,,SerpApi Google Flights API
2026-07-21 22:43:05,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-08-19,水,Economy,フィンエアー,AY 62,Airbus A350,HND,2026-08-19 21:50,HEL,2026-08-20 04:40,770,293450,JPY,OK,,SerpApi Google Flights API
2026-07-21 22:43:05,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-08-19,水,Premium Economy,フィンエアー,AY 62,Airbus A350,HND,2026-08-19 21:50,HEL,2026-08-20 04:40,770,471450,JPY,OK,,SerpApi Google Flights API
